item_id,item_name,sku,opening_stock,quantity_in,quantity_out,closing_stock,purchase_account_name,sku
2968232000000093832,Womens Tops-Jacket Small,WOM-JKT-S,55.00,4.00,0.00,59.00,Cost of Goods Sold,WOM-JKT-S
2968232000000093843,Womens Tops-Jacket Medium,WOM-JKT-M,23.00,12.00,9.00,26.00,Cost of Goods Sold,WOM-JKT-M
2968232000000093854,Womens Tops-Jacket Large,WOM-JKT-L,4.00,5.00,1.00,8.00,Cost of Goods Sold,WOM-JKT-L
2968232000000093865,Womens Tops-Jacket X Large,WOM-JKT-XL,-1.00,11.00,4.00,6.00,Cost of Goods Sold,WOM-JKT-XL
2968232000000093876,Womens Tops-Jacket 2X Large,WOM-JKT-2XL,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-JKT-2XL
2968232000000093887,Womens Tops-Jacket 3X Large,WOM-JKT-3XL,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-JKT-3XL
2968232000000093898,Womens Tops-Jacket 4X Large,WOM-JKT-4XL,-1.00,0.00,1.00,-2.00,Cost of Goods Sold,WOM-JKT-4XL
2968232000000093909,Womens Tops-Jacket 5X Large,WOM-JKT-5XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-JKT-5XL
2968232000000093920,Womens Coats X Small,WOM-COT-XS,11.00,0.00,0.00,11.00,Cost of Goods Sold,WOM-COT-XS
2968232000000093931,Womens Coats Small,WOM-COT-S,22.00,2.00,0.00,24.00,Cost of Goods Sold,WOM-COT-S
2968232000000093942,Womens Coats Medium,WOM-COT-M,5.00,1.00,0.00,6.00,Cost of Goods Sold,WOM-COT-M
2968232000000093953,Womens Coats Large,WOM-COT-L,3.00,2.00,0.00,5.00,Cost of Goods Sold,WOM-COT-L
2968232000000093964,Womens Coats X Large,WOM-COT-XL,-8.00,12.00,2.00,2.00,Cost of Goods Sold,WOM-COT-XL
2968232000000093975,Womens Coats 2X Large,WOM-COT-2XL,-2.00,2.00,0.00,0.00,Cost of Goods Sold,WOM-COT-2XL
2968232000000093986,Womens Coats 3X Large,WOM-COT-3XL,3.00,0.00,0.00,3.00,Cost of Goods Sold,WOM-COT-3XL
2968232000000093997,Womens Coats 4X Large,WOM-COT-4XL,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-COT-4XL
2968232000000094008,Womens Coats 5X Large,WOM-COT-5XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-COT-5XL
2968232000000094019,Junior Bottoms 1,WOM-BOT-01,-8.00,10.00,0.00,2.00,Cost of Goods Sold,WOM-BOT-01
2968232000000094030,Junior Bottoms 3,WOM-BOT-03,-10.00,19.00,0.00,9.00,Cost of Goods Sold,WOM-BOT-03
2968232000000094041,Junior Bottoms 5,WOM-BOT-05,-10.00,15.00,2.00,3.00,Cost of Goods Sold,WOM-BOT-05
2968232000000094052,Junior Bottoms 7,WOM-BOT-07,-7.00,17.00,9.00,1.00,Cost of Goods Sold,WOM-BOT-07
2968232000000094063,Junior Bottoms 9,WOM-BOT-09,-11.00,18.00,5.00,2.00,Cost of Goods Sold,WOM-BOT-09
2968232000000094074,Junior Bottoms 11,WOM-BOT-11,2.00,2.00,0.00,4.00,Cost of Goods Sold,WOM-BOT-11
2968232000000094085,Junior Bottoms 13,WOM-BOT-13,-9.00,10.00,0.00,1.00,Cost of Goods Sold,WOM-BOT-13
2968232000000094096,Junior Bottoms 15,WOM-BOT-15,-3.00,5.00,0.00,2.00,Cost of Goods Sold,WOM-BOT-15
2968232000000094107,Junior Bottoms 17,WOM-BOT-17,-11.00,12.00,0.00,1.00,Cost of Goods Sold,WOM-BOT-17
2968232000000094118,Junior Bottoms 19,WOM-BOT-19,-4.00,4.00,0.00,0.00,Cost of Goods Sold,WOM-BOT-19
2968232000000094129,Boys Accessories,BOY-ACC-NA,11.00,0.00,0.00,11.00,Cost of Goods Sold,BOY-ACC-NA
2968232000000094140,Girls Accessories,GRL-ACC-NA,7.00,0.00,0.00,7.00,Cost of Goods Sold,GRL-ACC-NA
2968232000000094151,Mens Accessories,MEN-ACC-NA,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-ACC-NA
2968232000000094162,Womens Accessories,WOM-ACC-NA,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-ACC-NA
2968232000000094173,Boys Tops-Short-Sleeve 0-3 months,BOY-TSS-000M,7.00,0.00,0.00,7.00,Cost of Goods Sold,BOY-TSS-000M
2968232000000094184,Boys Tops-Short-Sleeve 3-6 months,BOY-TSS-003M,-1.00,137.00,0.00,136.00,Cost of Goods Sold,BOY-TSS-003M
2968232000000094195,Boys Tops-Short-Sleeve 6-9 months,BOY-TSS-006M,12.00,0.00,0.00,12.00,Cost of Goods Sold,BOY-TSS-006M
2968232000000094206,Boys Tops-Short-Sleeve 9-12 months,BOY-TSS-009M,-6.00,173.00,3.00,164.00,Cost of Goods Sold,BOY-TSS-009M
2968232000000094217,Boys Tops-Short-Sleeve 12 months,BOY-TSS-012M,18.00,0.00,0.00,18.00,Cost of Goods Sold,BOY-TSS-012M
2968232000000094228,Boys Tops-Short-Sleeve 18 months,BOY-TSS-018M,5.00,0.00,0.00,5.00,Cost of Goods Sold,BOY-TSS-018M
2968232000000094239,Boys Tops-Short-Sleeve 24 months/2T,BOY-TSS-02T,49.00,0.00,0.00,49.00,Cost of Goods Sold,BOY-TSS-02T
2968232000000094250,Boys Tops-Short-Sleeve 3T,BOY-TSS-03T,36.00,0.00,0.00,36.00,Cost of Goods Sold,BOY-TSS-03T
2968232000000094261,Boys Tops-Short-Sleeve 4T,BOY-TSS-04T,200.00,0.00,17.00,183.00,Cost of Goods Sold,BOY-TSS-04T
2968232000000094272,Boys Tops-Short-Sleeve 5T/5,BOY-TSS-05T,15.00,22.00,16.00,21.00,Cost of Goods Sold,BOY-TSS-05T
2968232000000094283,Boys Tops-Short-Sleeve 6,BOY-TSS-06,520.00,6.00,0.00,526.00,Cost of Goods Sold,BOY-TSS-06
2968232000000094294,Boys Tops-Short-Sleeve 7 (Small),BOY-TSS-07,47.00,4.00,8.00,43.00,Cost of Goods Sold,BOY-TSS-07
2968232000000094305,Boys Tops-Short-Sleeve 8 (Small),BOY-TSS-08,32.00,9.00,37.00,4.00,Cost of Goods Sold,BOY-TSS-08
2968232000000094316,Boys Tops-Short-Sleeve 10 (Med),BOY-TSS-10,78.00,16.00,33.00,61.00,Cost of Goods Sold,BOY-TSS-10
2968232000000094327,Boys Tops-Short-Sleeve 12 (Med),BOY-TSS-12,19.00,3.00,10.00,12.00,Cost of Goods Sold,BOY-TSS-12
2968232000000094338,Boys Tops-Short-Sleeve 14 (Large),BOY-TSS-14,156.00,13.00,34.00,135.00,Cost of Goods Sold,BOY-TSS-14
2968232000000094349,Boys Tops-Short-Sleeve 16 (Large),BOY-TSS-16,-1.00,7.00,4.00,2.00,Cost of Goods Sold,BOY-TSS-16
2968232000000094360,Boys Tops-Short-Sleeve 18 (XL),BOY-TSS-18,221.00,2.00,24.00,199.00,Cost of Goods Sold,BOY-TSS-18
2968232000000094371,Boys Tops-Short-Sleeve 20 (XL),BOY-TSS-20,2.00,0.00,0.00,2.00,Cost of Goods Sold,BOY-TSS-20
2968232000000094382,Girls Tops-Short-Sleeve 0-3 months,GRL-TSS-000M,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-TSS-000M
2968232000000094393,Girls Tops-Short-Sleeve 3-6 months,GRL-TSS-003M,7.00,0.00,4.00,3.00,Cost of Goods Sold,GRL-TSS-003M
2968232000000094404,Girls Tops-Short-Sleeve 6-9 months,GRL-TSS-006M,-2.00,121.00,0.00,119.00,Cost of Goods Sold,GRL-TSS-006M
2968232000000094415,Girls Tops-Short-Sleeve 9-12 months,GRL-TSS-009M,-4.00,83.00,0.00,79.00,Cost of Goods Sold,GRL-TSS-009M
2968232000000094426,Girls Tops-Short-Sleeve 12 months,GRL-TSS-012M,-16.00,152.00,0.00,136.00,Cost of Goods Sold,GRL-TSS-012M
2968232000000094437,Girls Tops-Short-Sleeve 18 months,GRL-TSS-018M,-15.00,73.00,6.00,52.00,Cost of Goods Sold,GRL-TSS-018M
2968232000000094448,Girls Tops-Short-Sleeve 24 months/2T,GRL-TSS-02T,-19.00,44.00,6.00,19.00,Cost of Goods Sold,GRL-TSS-02T
2968232000000094459,Girls Tops-Short-Sleeve 3T,GRL-TSS-03T,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-TSS-03T
2968232000000094470,Girls Tops-Short-Sleeve 4T,GRL-TSS-04T,-30.00,130.00,9.00,91.00,Cost of Goods Sold,GRL-TSS-04T
2968232000000094481,Girls Tops-Short-Sleeve 5T/5,GRL-TSS-05T,26.00,13.00,20.00,19.00,Cost of Goods Sold,GRL-TSS-05T
2968232000000094492,Girls Tops-Short-Sleeve 6,GRL-TSS-06,46.00,14.00,18.00,42.00,Cost of Goods Sold,GRL-TSS-06
2968232000000094503,Girls Tops-Short-Sleeve 7 (Small),GRL-TSS-07,375.00,16.00,27.00,364.00,Cost of Goods Sold,GRL-TSS-07
2968232000000094514,Girls Tops-Short-Sleeve 8 (Small),GRL-TSS-08,-57.00,67.00,2.00,8.00,Cost of Goods Sold,GRL-TSS-08
2968232000000094525,Girls Tops-Short-Sleeve 10 (Med),GRL-TSS-10,493.00,18.00,30.00,481.00,Cost of Goods Sold,GRL-TSS-10
2968232000000094536,Girls Tops-Short-Sleeve 12 (Med),GRL-TSS-12,-43.00,55.00,10.00,2.00,Cost of Goods Sold,GRL-TSS-12
2968232000000094547,Girls Tops-Short-Sleeve 14 (Large),GRL-TSS-14,388.00,26.00,18.00,396.00,Cost of Goods Sold,GRL-TSS-14
2968232000000094558,Girls Tops-Short-Sleeve 16 (Large),GRL-TSS-16,14.00,3.00,6.00,11.00,Cost of Goods Sold,GRL-TSS-16
2968232000000094569,Girls Tops-Short-Sleeve 18 (XL),GRL-TSS-18,30.00,3.00,7.00,26.00,Cost of Goods Sold,GRL-TSS-18
2968232000000094580,Girls Tops-Short-Sleeve 20 (XL),GRL-TSS-20,7.00,0.00,0.00,7.00,Cost of Goods Sold,GRL-TSS-20
2968232000000094591,Mens Tops-Short-Sleeve X Small,MEN-TSS-XS,1.00,0.00,0.00,1.00,Cost of Goods Sold,MEN-TSS-XS
2968232000000094602,Mens Tops-Short-Sleeve Small,MEN-TSS-S,225.00,0.00,14.00,211.00,Cost of Goods Sold,MEN-TSS-S
2968232000000094613,Mens Tops-Short-Sleeve Medium,MEN-TSS-M,106.00,23.00,24.00,105.00,Cost of Goods Sold,MEN-TSS-M
2968232000000094624,Mens Tops-Short-Sleeve Large,MEN-TSS-L,149.00,0.00,28.00,121.00,Cost of Goods Sold,MEN-TSS-L
2968232000000094635,Mens Tops-Short-Sleeve X Large,MEN-TSS-XL,298.00,0.00,20.00,278.00,Cost of Goods Sold,MEN-TSS-XL
2968232000000094646,Mens Tops-Short-Sleeve 2X Large,MEN-TSS-2XL,11.00,6.00,1.00,16.00,Cost of Goods Sold,MEN-TSS-2XL
2968232000000094657,Mens Tops-Short-Sleeve 3X Large,MEN-TSS-3XL,7.00,0.00,0.00,7.00,Cost of Goods Sold,MEN-TSS-3XL
2968232000000094668,Mens Tops-Short-Sleeve 4X Large,MEN-TSS-4XL,8.00,0.00,0.00,8.00,Cost of Goods Sold,MEN-TSS-4XL
2968232000000094679,Mens Tops-Short-Sleeve 5X Large,MEN-TSS-5XL,6.00,0.00,0.00,6.00,Cost of Goods Sold,MEN-TSS-5XL
2968232000000094690,Womens Tops-Short-Sleeve X Small,WOM-TSS-XS,351.00,29.00,6.00,374.00,Cost of Goods Sold,WOM-TSS-XS
2968232000000094701,Womens Tops-Short-Sleeve Small,WOM-TSS-S,286.00,87.00,2.00,371.00,Cost of Goods Sold,WOM-TSS-S
2968232000000094712,Womens Tops-Short-Sleeve Medium,WOM-TSS-M,98.00,130.00,68.00,160.00,Cost of Goods Sold,WOM-TSS-M
2968232000000094723,Womens Tops-Short-Sleeve Large,WOM-TSS-L,28.00,91.00,17.00,102.00,Cost of Goods Sold,WOM-TSS-L
2968232000000094734,Womens Tops-Short-Sleeve X Large,WOM-TSS-XL,7.00,67.00,17.00,57.00,Cost of Goods Sold,WOM-TSS-XL
2968232000000094745,Womens Tops-Short-Sleeve 2X Large,WOM-TSS-2XL,-1.00,22.00,6.00,15.00,Cost of Goods Sold,WOM-TSS-2XL
2968232000000094756,Womens Tops-Short-Sleeve 3X Large,WOM-TSS-3XL,2.00,4.00,0.00,6.00,Cost of Goods Sold,WOM-TSS-3XL
2968232000000094767,Womens Tops-Short-Sleeve 4X Large,WOM-TSS-4XL,-3.00,7.00,3.00,1.00,Cost of Goods Sold,WOM-TSS-4XL
2968232000000094778,Womens Tops-Short-Sleeve 5X Large,WOM-TSS-5XL,7.00,0.00,0.00,7.00,Cost of Goods Sold,WOM-TSS-5XL
2968232000000094789,Boys Bottoms-Short 0-3 months,BOY-SHT-000M,1.00,0.00,0.00,1.00,Cost of Goods Sold,BOY-SHT-000M
2968232000000094800,Boys Bottoms-Short 3-6 months,BOY-SHT-003M,-1.00,51.00,0.00,50.00,Cost of Goods Sold,BOY-SHT-003M
2968232000000094811,Boys Bottoms-Short 6-9 months,BOY-SHT-006M,12.00,0.00,0.00,12.00,Cost of Goods Sold,BOY-SHT-006M
2968232000000094822,Boys Bottoms-Short 9-12 months,BOY-SHT-009M,0.00,57.00,2.00,55.00,Cost of Goods Sold,BOY-SHT-009M
2968232000000094833,Boys Bottoms-Short 12 months,BOY-SHT-012M,27.00,0.00,0.00,27.00,Cost of Goods Sold,BOY-SHT-012M
2968232000000094844,Boys Bottoms-Short 18 months,BOY-SHT-018M,25.00,0.00,0.00,25.00,Cost of Goods Sold,BOY-SHT-018M
2968232000000094855,Boys Bottoms-Short 24 months/2T,BOY-SHT-02T,21.00,0.00,0.00,21.00,Cost of Goods Sold,BOY-SHT-02T
2968232000000094866,Boys Bottoms-Short 3T,BOY-SHT-03T,4.00,0.00,0.00,4.00,Cost of Goods Sold,BOY-SHT-03T
2968232000000094877,Boys Bottoms-Short 4T,BOY-SHT-04T,-11.00,106.00,6.00,89.00,Cost of Goods Sold,BOY-SHT-04T
2968232000000094888,Boys Bottoms-Short 5,BOY-SHT-05,131.00,6.00,14.00,123.00,Cost of Goods Sold,BOY-SHT-05
2968232000000094899,Boys Bottoms-Short 6,BOY-SHT-06,323.00,9.00,0.00,332.00,Cost of Goods Sold,BOY-SHT-06
2968232000000094910,Boys Bottoms-Short 7 (Small),BOY-SHT-07,178.00,3.00,13.00,168.00,Cost of Goods Sold,BOY-SHT-07
2968232000000094921,Boys Bottoms-Short 8 (Small),BOY-SHT-08,278.00,8.00,7.00,279.00,Cost of Goods Sold,BOY-SHT-08
2968232000000094932,Boys Bottoms-Short 10 (Med),BOY-SHT-10,412.00,4.00,8.00,408.00,Cost of Goods Sold,BOY-SHT-10
2968232000000094943,Boys Bottoms-Short 12 (Med),BOY-SHT-12,82.00,14.00,13.00,83.00,Cost of Goods Sold,BOY-SHT-12
2968232000000094954,Boys Bottoms-Short 14 (Large),BOY-SHT-14,371.00,1.00,16.00,356.00,Cost of Goods Sold,BOY-SHT-14
2968232000000094965,Boys Bottoms-Short 16 (Large),BOY-SHT-16,76.00,3.00,5.00,74.00,Cost of Goods Sold,BOY-SHT-16
2968232000000094976,Boys Bottoms-Short 18 (XL),BOY-SHT-18,32.00,1.00,8.00,25.00,Cost of Goods Sold,BOY-SHT-18
2968232000000094987,Boys Bottoms-Short 20 (XL),BOY-SHT-20,0.00,0.00,0.00,0.00,Cost of Goods Sold,BOY-SHT-20
2968232000000094998,Girls Bottoms-Short 0-3 months,GRL-SHT-000M,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SHT-000M
2968232000000095009,Girls Bottoms-Short 3-6 months,GRL-SHT-003M,2.00,0.00,1.00,1.00,Cost of Goods Sold,GRL-SHT-003M
2968232000000095020,Girls Bottoms-Short 6-9 months,GRL-SHT-006M,-2.00,0.00,0.00,-2.00,Cost of Goods Sold,GRL-SHT-006M
2968232000000095031,Girls Bottoms-Short 9-12 months,GRL-SHT-009M,-2.00,21.00,0.00,19.00,Cost of Goods Sold,GRL-SHT-009M
2968232000000095042,Girls Bottoms-Short 12 months,GRL-SHT-012M,4.00,0.00,0.00,4.00,Cost of Goods Sold,GRL-SHT-012M
2968232000000095053,Girls Bottoms-Short 18 months,GRL-SHT-018M,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SHT-018M
2968232000000095064,Girls Bottoms-Short 24 months/2T,GRL-SHT-02T,-1.00,101.00,2.00,98.00,Cost of Goods Sold,GRL-SHT-02T
2968232000000095075,Girls Bottoms-Short 3T,GRL-SHT-03T,6.00,0.00,2.00,4.00,Cost of Goods Sold,GRL-SHT-03T
2968232000000095086,Girls Bottoms-Short 4T,GRL-SHT-04T,10.00,0.00,0.00,10.00,Cost of Goods Sold,GRL-SHT-04T
2968232000000095097,Girls Bottoms-Short 5T/5,GRL-SHT-05T,189.00,1.00,7.00,183.00,Cost of Goods Sold,GRL-SHT-05T
2968232000000095108,Girls Bottoms-Short 6,GRL-SHT-06,246.00,4.00,9.00,241.00,Cost of Goods Sold,GRL-SHT-06
2968232000000095119,Girls Bottoms-Short 7 (Small),GRL-SHT-07,425.00,3.00,3.00,425.00,Cost of Goods Sold,GRL-SHT-07
2968232000000095130,Girls Bottoms-Short 8 (Small),GRL-SHT-08,46.00,0.00,5.00,41.00,Cost of Goods Sold,GRL-SHT-08
2968232000000095141,Girls Bottoms-Short 10 (Med),GRL-SHT-10,634.00,2.00,15.00,621.00,Cost of Goods Sold,GRL-SHT-10
2968232000000095152,Girls Bottoms-Short 12 (Med),GRL-SHT-12,79.00,7.00,5.00,81.00,Cost of Goods Sold,GRL-SHT-12
2968232000000095163,Girls Bottoms-Short 14 (Large),GRL-SHT-14,151.00,2.00,6.00,147.00,Cost of Goods Sold,GRL-SHT-14
2968232000000095174,Girls Bottoms-Short 16 (Large),GRL-SHT-16,24.00,0.00,6.00,18.00,Cost of Goods Sold,GRL-SHT-16
2968232000000095185,Girls Bottoms-Short 18 (XL),GRL-SHT-18,38.00,0.00,2.00,36.00,Cost of Goods Sold,GRL-SHT-18
2968232000000095196,Girls Bottoms-Short 20 (XL),GRL-SHT-20,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SHT-20
2968232000000095207,Mens Bottoms-Short 28,MEN-SHT-28,14.00,0.00,6.00,8.00,Cost of Goods Sold,MEN-SHT-28
2968232000000095218,Mens Bottoms-Short 29,MEN-SHT-29,10.00,0.00,0.00,10.00,Cost of Goods Sold,MEN-SHT-29
2968232000000095229,Mens Bottoms-Short 30,MEN-SHT-30,45.00,3.00,0.00,48.00,Cost of Goods Sold,MEN-SHT-30
2968232000000095240,Mens Bottoms-Short 32,MEN-SHT-32,35.00,0.00,7.00,28.00,Cost of Goods Sold,MEN-SHT-32
2968232000000095251,Mens Bottoms-Short 34,MEN-SHT-34,23.00,6.00,2.00,27.00,Cost of Goods Sold,MEN-SHT-34
2968232000000095262,Mens Bottoms-Short 35,MEN-SHT-35,1.00,0.00,0.00,1.00,Cost of Goods Sold,MEN-SHT-35
2968232000000095273,Mens Bottoms-Short 36,MEN-SHT-36,45.00,9.00,1.00,53.00,Cost of Goods Sold,MEN-SHT-36
2968232000000095284,Mens Bottoms-Short 38,MEN-SHT-38,35.00,0.00,2.00,33.00,Cost of Goods Sold,MEN-SHT-38
2968232000000095295,Mens Bottoms-Short 40,MEN-SHT-40,23.00,0.00,0.00,23.00,Cost of Goods Sold,MEN-SHT-40
2968232000000095306,Mens Bottoms-Short 42,MEN-SHT-42,31.00,0.00,2.00,29.00,Cost of Goods Sold,MEN-SHT-42
2968232000000095317,Mens Bottoms-Short 44,MEN-SHT-44,10.00,0.00,0.00,10.00,Cost of Goods Sold,MEN-SHT-44
2968232000000095328,Mens Bottoms-Short 46,MEN-SHT-46,5.00,0.00,0.00,5.00,Cost of Goods Sold,MEN-SHT-46
2968232000000095339,Mens Bottoms-Short 48,MEN-SHT-48,2.00,0.00,0.00,2.00,Cost of Goods Sold,MEN-SHT-48
2968232000000095350,Womens Bottoms-Short 0,WOM-SHT-00,53.00,6.00,0.00,59.00,Cost of Goods Sold,WOM-SHT-00
2968232000000095361,Womens Bottoms-Short 2,WOM-SHT-02,81.00,6.00,0.00,87.00,Cost of Goods Sold,WOM-SHT-02
2968232000000095372,Womens Bottoms-Short 4,WOM-SHT-04,179.00,5.00,0.00,184.00,Cost of Goods Sold,WOM-SHT-04
2968232000000095383,Womens Bottoms-Short 6,WOM-SHT-06,152.00,3.00,0.00,155.00,Cost of Goods Sold,WOM-SHT-06
2968232000000095394,Womens Bottoms-Short 8,WOM-SHT-08,155.00,5.00,5.00,155.00,Cost of Goods Sold,WOM-SHT-08
2968232000000095405,Womens Bottoms-Short 10,WOM-SHT-10,117.00,9.00,5.00,121.00,Cost of Goods Sold,WOM-SHT-10
2968232000000095416,Womens Bottoms-Short 12,WOM-SHT-12,37.00,0.00,4.00,33.00,Cost of Goods Sold,WOM-SHT-12
2968232000000095427,Womens Bottoms-Short 14,WOM-SHT-14,72.00,8.00,4.00,76.00,Cost of Goods Sold,WOM-SHT-14
2968232000000095438,Womens Bottoms-Short 16,WOM-SHT-16,39.00,0.00,5.00,34.00,Cost of Goods Sold,WOM-SHT-16
2968232000000095449,Womens Bottoms-Short 18,WOM-SHT-18,4.00,5.00,0.00,9.00,Cost of Goods Sold,WOM-SHT-18
2968232000000095460,Womens Bottoms-Short 20,WOM-SHT-20,30.00,1.00,0.00,31.00,Cost of Goods Sold,WOM-SHT-20
2968232000000095471,Womens Bottoms-Short 22,WOM-SHT-22,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-22
2968232000000095482,Junior Bottoms-Short 1,WOM-SHT-01,-3.00,4.00,0.00,1.00,Cost of Goods Sold,WOM-SHT-01
2968232000000095493,Junior Bottoms-Short 3,WOM-SHT-03,11.00,0.00,0.00,11.00,Cost of Goods Sold,WOM-SHT-03
2968232000000095504,Junior Bottoms-Short 5,WOM-SHT-05,4.00,0.00,2.00,2.00,Cost of Goods Sold,WOM-SHT-05
2968232000000095515,Junior Bottoms-Short 7,WOM-SHT-07,5.00,2.00,6.00,1.00,Cost of Goods Sold,WOM-SHT-07
2968232000000095526,Junior Bottoms-Short 9,WOM-SHT-09,1.00,6.00,2.00,5.00,Cost of Goods Sold,WOM-SHT-09
2968232000000095537,Junior Bottoms-Short 11,WOM-SHT-11,2.00,0.00,1.00,1.00,Cost of Goods Sold,WOM-SHT-11
2968232000000095548,Junior Bottoms-Short 13,WOM-SHT-13,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-SHT-13
2968232000000095559,Junior Bottoms-Short 15,WOM-SHT-15,-5.00,5.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-15
2968232000000095570,Junior Bottoms-Short 17,WOM-SHT-17,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-17
2968232000000095581,Junior Bottoms-Short 19,WOM-SHT-19,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-19
2968232000000095592,Girls Bottoms-Skirts 0-3 months,GRL-SKT-000M,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-000M
2968232000000095603,Girls Bottoms-Skirts 3-6 months,GRL-SKT-003M,0.00,6.00,1.00,5.00,Cost of Goods Sold,GRL-SKT-003M
2968232000000095614,Girls Bottoms-Skirts 6-9 months,GRL-SKT-006M,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SKT-006M
2968232000000095625,Girls Bottoms-Skirts 9-12 months,GRL-SKT-009M,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-009M
2968232000000095636,Girls Bottoms-Skirts 12 months,GRL-SKT-012M,3.00,0.00,0.00,3.00,Cost of Goods Sold,GRL-SKT-012M
2968232000000095647,Girls Bottoms-Skirts 18 months,GRL-SKT-018M,-1.00,33.00,0.00,32.00,Cost of Goods Sold,GRL-SKT-018M
2968232000000095658,Girls Bottoms-Skirts 24 months/2T,GRL-SKT-02T,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SKT-02T
2968232000000095669,Girls Bottoms-Skirts 3T,GRL-SKT-03T,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SKT-03T
2968232000000095680,Girls Bottoms-Skirts 4T,GRL-SKT-04T,8.00,0.00,0.00,8.00,Cost of Goods Sold,GRL-SKT-04T
2968232000000095691,Girls Bottoms-Skirts 5T/5,GRL-SKT-05T,128.00,0.00,0.00,128.00,Cost of Goods Sold,GRL-SKT-05T
2968232000000095702,Girls Bottoms-Skirts 6,GRL-SKT-06,301.00,1.00,0.00,302.00,Cost of Goods Sold,GRL-SKT-06
2968232000000095713,Girls Bottoms-Skirts 7 (Small),GRL-SKT-07,142.00,0.00,0.00,142.00,Cost of Goods Sold,GRL-SKT-07
2968232000000095724,Girls Bottoms-Skirts 8 (Small),GRL-SKT-08,97.00,0.00,1.00,96.00,Cost of Goods Sold,GRL-SKT-08
2968232000000095735,Girls Bottoms-Skirts 10 (Med),GRL-SKT-10,189.00,0.00,0.00,189.00,Cost of Goods Sold,GRL-SKT-10
2968232000000095746,Girls Bottoms-Skirts 12 (Med),GRL-SKT-12,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-12
2968232000000095757,Girls Bottoms-Skirts 14 (Large),GRL-SKT-14,75.00,0.00,0.00,75.00,Cost of Goods Sold,GRL-SKT-14
2968232000000095768,Girls Bottoms-Skirts 16 (Large),GRL-SKT-16,4.00,0.00,0.00,4.00,Cost of Goods Sold,GRL-SKT-16
2968232000000095779,Girls Bottoms-Skirts 18 (XL),GRL-SKT-18,5.00,0.00,0.00,5.00,Cost of Goods Sold,GRL-SKT-18
2968232000000095790,Girls Bottoms-Skirts 20 (XL),GRL-SKT-20,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-20
2968232000000095812,Womens Bottoms-Skirts 0-2 (XS),WOM-SKT-02,22.00,0.00,0.00,22.00,Cost of Goods Sold,WOM-SKT-02
2968232000000095823,Womens Bottoms-Skirts 4-6 (Small),WOM-SKT-04,16.00,0.00,0.00,16.00,Cost of Goods Sold,WOM-SKT-04
2968232000000095845,Womens Bottoms-Skirts 8-10 (Med),WOM-SKT-08,9.00,0.00,0.00,9.00,Cost of Goods Sold,WOM-SKT-08
2968232000000095867,Womens Bottoms-Skirts 12-14 (Large),WOM-SKT-12,6.00,0.00,0.00,6.00,Cost of Goods Sold,WOM-SKT-12
2968232000000095889,Womens Bottoms-Skirts 16-20 (XL/XXL),WOM-SKT-16,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SKT-16
2968232000000095922,Womens Bottoms-Skirts 22-24 (3XL/4XL),WOM-SKT-22,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-SKT-22
2968232000000233191,Womens Tops Maternity XS-S,WOM-TOP-MAT XS-S,18.00,0.00,0.00,18.00,Cost of Goods Sold,WOM-TOP-MAT XS-S
2968232000000233224,Womens Tops Maternity Med,WOM-TOP-MAT M,5.00,0.00,0.00,5.00,Cost of Goods Sold,WOM-TOP-MAT M
2968232000000233251,Womens Top Maternity L-XL,WOM-TOP-MAT L-XL,6.00,0.00,0.00,6.00,Cost of Goods Sold,WOM-TOP-MAT L-XL
2968232000000233278,Womens Top Maternity XXL,WOM-TOP-MAT XXL,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-TOP-MAT XXL
2968232000000233453,Mens Bottom Athletic Small,MEN-SHT-ATH S,20.00,5.00,0.00,25.00,Cost of Goods Sold,MEN-SHT-ATH S
